date;activity
2008-11-20 05:21:29;bed right, pressure mat ON
2008-11-20 05:21:30;bed right, pressure mat OFF
2008-11-20 05:21:35;bed right, pressure mat ON
2008-11-20 05:21:36;bed right, pressure mat OFF
2008-11-20 05:21:40;bed right, pressure mat ON
2008-11-20 05:21:41;bed right, pressure mat OFF
2008-11-20 05:21:44;bed right, pressure mat ON
2008-11-20 05:21:45;bed right, pressure mat OFF
2008-11-20 05:21:50;bed right, pressure mat ON
2008-11-20 05:21:51;bed right, pressure mat OFF
2008-11-20 05:22:12;bed right, pressure mat ON
2008-11-20 05:22:13;bed right, pressure mat OFF
2008-11-20 05:22:15;bed right, pressure mat ON
2008-11-20 05:22:18;bed right, pressure mat OFF
2008-11-20 05:22:24;bed right, pressure mat ON
2008-11-20 05:22:25;bed right, pressure mat OFF
2008-11-20 05:22:27;bed right, pressure mat ON
2008-11-20 05:22:28;bed right, pressure mat OFF
2008-11-20 05:22:33;bed right, pressure mat ON
2008-11-20 05:22:34;bed right, pressure mat OFF
2008-11-20 05:22:38;bed right, pressure mat ON
2008-11-20 05:22:39;bed right, pressure mat OFF
2008-11-20 05:23:09;bed right, pressure mat ON
2008-11-20 05:23:10;bed right, pressure mat OFF
2008-11-20 05:23:12;bed right, pressure mat ON
2008-11-20 05:23:13;bed right, pressure mat OFF
2008-11-20 05:23:16;bed right, pressure mat ON
2008-11-20 05:23:17;bed right, pressure mat OFF
2008-11-20 05:23:18;bed right, pressure mat ON
2008-11-20 05:23:19;bed right, pressure mat OFF
2008-11-20 05:23:20;bed right, pressure mat ON
2008-11-20 05:23:21;bed right, pressure mat OFF
2008-11-20 05:23:26;bed right, pressure mat ON
2008-11-20 05:23:27;bed right, pressure mat OFF
2008-11-20 05:23:29;bed right, pressure mat ON
2008-11-20 05:23:30;bed right, pressure mat OFF
2008-11-20 05:23:31;bed right, pressure mat ON
2008-11-20 05:23:32;bed right, pressure mat OFF
2008-11-20 05:23:33;bed right, pressure mat ON
2008-11-20 05:23:34;bed right, pressure mat OFF
2008-11-20 05:23:36;bed right, pressure mat ON
2008-11-20 05:28:16;bed right, pressure mat OFF
2008-11-20 05:31:31;bed right, pressure mat ON
2008-11-20 05:31:32;bed right, pressure mat OFF
2008-11-20 05:31:35;bed right, pressure mat ON
2008-11-20 05:31:36;bed right, pressure mat OFF
2008-11-20 05:45:46;bed right, pressure mat ON
2008-11-20 05:45:47;bed right, pressure mat OFF
2008-11-20 05:45:49;bed right, pressure mat ON
2008-11-20 05:45:51;bed right, pressure mat OFF
2008-11-20 06:25:57;bed right, pressure mat ON
2008-11-20 06:26:00;bed right, pressure mat OFF
2008-11-20 06:28:06;bed right, pressure mat ON
2008-11-20 06:28:07;bed right, pressure mat OFF
2008-11-20 06:29:42;bed right, pressure mat ON
2008-11-20 06:29:43;bed right, pressure mat OFF
2008-11-20 06:29:51;bed right, pressure mat ON
2008-11-20 06:29:52;bed right, pressure mat OFF
2008-11-20 06:30:08;bed right, pressure mat ON
2008-11-20 06:30:09;bed right, pressure mat OFF
2008-11-20 06:30:26;bed right, pressure mat ON
2008-11-20 06:30:27;bed right, pressure mat OFF
2008-11-20 06:30:38;bed right, pressure mat ON
2008-11-20 06:30:39;bed right, pressure mat OFF
2008-11-20 06:30:54;bed right, pressure mat ON
2008-11-20 06:30:55;bed right, pressure mat OFF
2008-11-20 06:30:57;bed right, pressure mat ON
2008-11-20 06:30:58;bed right, pressure mat OFF
2008-11-20 06:31:49;bed right, pressure mat ON
2008-11-20 06:32:52;bed right, pressure mat OFF
2008-11-20 06:47:15;bed right, pressure mat ON
2008-11-20 06:47:16;bed right, pressure mat OFF
2008-11-20 06:48:35;bed right, pressure mat ON
2008-11-20 06:48:36;bed right, pressure mat OFF
2008-11-20 06:49:36;bed right, pressure mat ON
2008-11-20 06:49:37;bed right, pressure mat OFF
2008-11-20 06:49:52;bed right, pressure mat ON
2008-11-20 06:49:53;bed right, pressure mat OFF
2008-11-20 06:50:08;bed right, pressure mat ON
2008-11-20 06:50:09;bed right, pressure mat OFF
2008-11-20 06:50:20;bed right, pressure mat ON
2008-11-20 06:50:21;bed right, pressure mat OFF
2008-11-20 06:51:12;bed right, pressure mat ON
2008-11-20 06:51:13;bed right, pressure mat OFF
2008-11-20 06:51:17;bed right, pressure mat ON
2008-11-20 06:51:18;bed right, pressure mat OFF
2008-11-20 06:51:30;bed right, pressure mat ON
2008-11-20 06:51:31;bed right, pressure mat OFF
2008-11-20 06:51:49;bed right, pressure mat ON
2008-11-20 06:51:50;bed right, pressure mat OFF
2008-11-20 06:52:08;bed right, pressure mat ON
2008-11-20 06:52:09;bed right, pressure mat OFF
2008-11-20 06:52:36;bed right, pressure mat ON
2008-11-20 06:52:37;bed right, pressure mat OFF
2008-11-20 06:52:44;bed right, pressure mat ON
2008-11-20 06:52:45;bed right, pressure mat OFF
2008-11-20 06:52:47;bed right, pressure mat ON
2008-11-20 06:52:48;bed right, pressure mat OFF
2008-11-20 06:52:50;bed right, pressure mat ON
2008-11-20 06:52:51;bed right, pressure mat OFF
2008-11-20 06:52:53;bed right, pressure mat ON
2008-11-20 06:52:54;bed right, pressure mat OFF
2008-11-20 06:52:55;bed right, pressure mat ON
2008-11-20 06:52:56;bed right, pressure mat OFF
2008-11-20 06:53:02;bed right, pressure mat ON
2008-11-20 06:53:03;bed right, pressure mat OFF
2008-11-20 06:53:04;bed right, pressure mat ON
2008-11-20 06:53:05;bed right, pressure mat OFF
2008-11-20 06:53:12;bed right, pressure mat ON
2008-11-20 06:53:13;bed right, pressure mat OFF
2008-11-20 06:53:23;bed right, pressure mat ON
2008-11-20 06:53:24;bed right, pressure mat OFF
2008-11-20 06:55:29;bed right, pressure mat ON
2008-11-20 06:55:30;bed right, pressure mat OFF
2008-11-20 06:55:47;bed right, pressure mat ON
2008-11-20 06:55:48;bed right, pressure mat OFF
2008-11-20 06:56:05;bed right, pressure mat ON
2008-11-20 06:56:06;bed right, pressure mat OFF
2008-11-20 06:56:43;bed right, pressure mat ON
2008-11-20 06:56:44;bed right, pressure mat OFF
2008-11-20 06:56:46;bed right, pressure mat ON
2008-11-20 06:56:47;bed right, pressure mat OFF
2008-11-20 06:56:48;bed right, pressure mat ON
2008-11-20 06:56:49;bed right, pressure mat OFF
2008-11-20 06:56:51;bed right, pressure mat ON
2008-11-20 06:56:52;bed right, pressure mat OFF
2008-11-20 06:59:55;bed right, pressure mat ON
2008-11-20 06:59:56;bed right, pressure mat OFF
2008-11-20 07:00:02;bed right, pressure mat ON
2008-11-20 07:00:03;bed right, pressure mat OFF
2008-11-20 07:00:10;bed right, pressure mat ON
2008-11-20 07:00:11;bed right, pressure mat OFF
2008-11-20 07:00:13;bed right, pressure mat ON
2008-11-20 07:00:14;bed right, pressure mat OFF
2008-11-20 07:00:18;bed right, pressure mat ON
2008-11-20 07:00:19;bed right, pressure mat OFF
2008-11-20 07:01:00;bed right, pressure mat ON
2008-11-20 07:01:01;bed right, pressure mat OFF
2008-11-20 07:01:09;bed right, pressure mat ON
2008-11-20 07:01:10;bed right, pressure mat OFF
2008-11-20 07:01:12;bed right, pressure mat ON
2008-11-20 07:01:13;bed right, pressure mat OFF
2008-11-20 07:01:25;bed right, pressure mat ON
2008-11-20 07:01:26;bed right, pressure mat OFF
2008-11-20 07:01:32;bed right, pressure mat ON
2008-11-20 07:01:33;bed right, pressure mat OFF
2008-11-20 07:01:40;bed right, pressure mat ON
2008-11-20 07:01:41;bed right, pressure mat OFF
2008-11-20 07:01:48;bed right, pressure mat ON
2008-11-20 07:01:49;bed right, pressure mat OFF
2008-11-20 07:01:52;bed right, pressure mat ON
2008-11-20 07:01:53;bed right, pressure mat OFF
2008-11-20 07:02:03;bed right, pressure mat ON
2008-11-20 07:02:04;bed right, pressure mat OFF
2008-11-20 07:02:09;bed right, pressure mat ON
2008-11-20 07:02:10;bed right, pressure mat OFF
2008-11-20 07:02:21;bed right, pressure mat ON
2008-11-20 07:02:22;bed right, pressure mat OFF
2008-11-20 07:02:40;bed right, pressure mat ON
2008-11-20 07:02:41;bed right, pressure mat OFF
2008-11-20 07:02:53;bed right, pressure mat ON
2008-11-20 07:02:54;bed right, pressure mat OFF
2008-11-20 07:06:34;bed right, pressure mat ON
2008-11-20 07:06:35;bed right, pressure mat OFF
2008-11-20 07:09:12;bed right, pressure mat ON
2008-11-20 07:09:13;bed right, pressure mat OFF
2008-11-20 07:12:46;bed right, pressure mat ON
2008-11-20 07:17:31;bed right, pressure mat OFF
2008-11-20 07:17:32;bed right, pressure mat ON
2008-11-20 07:17:33;bed right, pressure mat OFF
2008-11-20 07:17:34;bed right, pressure mat ON
2008-11-20 07:17:35;bed right, pressure mat OFF
2008-11-20 07:17:36;bed right, pressure mat ON
2008-11-20 07:17:37;bed right, pressure mat OFF
2008-11-20 07:17:39;bed right, pressure mat ON
2008-11-20 07:17:40;bed right, pressure mat OFF
2008-11-20 07:17:41;bed right, pressure mat ON
2008-11-20 07:17:42;bed right, pressure mat OFF
2008-11-20 07:17:43;bed right, pressure mat ON
2008-11-20 07:17:44;bed right, pressure mat OFF
2008-11-20 07:17:46;bed right, pressure mat ON
2008-11-20 07:17:47;bed right, pressure mat OFF
2008-11-20 07:17:54;bed right, pressure mat ON
2008-11-20 07:17:56;bed right, pressure mat OFF
2008-11-20 07:17:57;bed right, pressure mat ON
2008-11-20 07:17:58;bed right, pressure mat OFF
2008-11-20 07:17:59;bed right, pressure mat ON
2008-11-20 07:18:00;bed right, pressure mat OFF
2008-11-20 07:18:16;bed right, pressure mat ON
2008-11-20 07:18:17;bed right, pressure mat OFF
2008-11-20 07:18:24;bed right, pressure mat ON
2008-11-20 07:18:25;bed right, pressure mat OFF
2008-11-20 07:18:31;bed right, pressure mat ON
2008-11-20 07:18:32;bed right, pressure mat OFF
2008-11-20 07:18:32;bed right, pressure mat ON
2008-11-20 07:18:33;bed right, pressure mat OFF
2008-11-20 07:18:35;bed right, pressure mat ON
2008-11-20 07:18:36;bed right, pressure mat OFF
2008-11-20 07:18:38;bed right, pressure mat ON
2008-11-20 07:18:42;bed right, pressure mat OFF
2008-11-20 07:18:43;bed right, pressure mat ON
2008-11-20 07:18:44;bed right, pressure mat OFF
2008-11-20 07:18:46;bed right, pressure mat ON
2008-11-20 07:18:47;bed right, pressure mat OFF
2008-11-20 07:18:49;bed right, pressure mat ON
2008-11-20 07:18:50;bed right, pressure mat OFF
2008-11-20 07:18:53;bed right, pressure mat ON
2008-11-20 07:18:54;bed right, pressure mat OFF
2008-11-20 07:18:55;bed right, pressure mat ON
2008-11-20 07:18:56;bed right, pressure mat OFF
2008-11-20 07:18:59;bed right, pressure mat ON
2008-11-20 07:19:01;bed right, pressure mat OFF
2008-11-20 07:19:03;bed right, pressure mat ON
2008-11-20 07:19:04;bed right, pressure mat OFF
2008-11-20 07:19:06;bed right, pressure mat ON
2008-11-20 07:19:07;bed right, pressure mat OFF
2008-11-20 07:19:08;bed right, pressure mat ON
2008-11-20 07:19:09;bed right, pressure mat OFF
2008-11-20 07:19:11;bed right, pressure mat ON
2008-11-20 07:19:13;bed right, pressure mat OFF
2008-11-20 07:19:14;bed right, pressure mat ON
2008-11-20 07:19:15;bed right, pressure mat OFF
2008-11-20 07:19:16;bed right, pressure mat ON
2008-11-20 07:19:17;bed right, pressure mat OFF
2008-11-20 07:19:21;bed right, pressure mat ON
2008-11-20 07:19:23;bed right, pressure mat OFF
2008-11-20 07:19:24;bed right, pressure mat ON
2008-11-20 07:19:25;bed right, pressure mat OFF
2008-11-20 07:19:27;bed right, pressure mat ON
2008-11-20 07:19:28;bed right, pressure mat OFF
2008-11-20 07:19:30;bed right, pressure mat ON
2008-11-20 07:19:37;bed right, pressure mat OFF
2008-11-20 07:19:38;bed right, pressure mat ON
2008-11-20 07:19:39;bed right, pressure mat OFF
2008-11-20 07:19:45;bed right, pressure mat ON
2008-11-20 07:19:46;bed right, pressure mat OFF
2008-11-20 07:19:49;bed right, pressure mat ON
2008-11-20 07:20:04;bed right, pressure mat OFF
2008-11-20 07:20:06;bed right, pressure mat ON
2008-11-20 07:20:07;bed right, pressure mat OFF
2008-11-20 07:20:15;bed right, pressure mat ON
2008-11-20 07:20:16;bed right, pressure mat OFF
2008-11-20 07:21:56;bed right, pressure mat ON
2008-11-20 07:21:57;bed right, pressure mat OFF
2008-11-20 07:22:00;bed right, pressure mat ON
2008-11-20 07:22:14;bed right, pressure mat OFF
2008-11-20 07:22:18;bed right, pressure mat ON
2008-11-20 07:22:19;bed right, pressure mat OFF
2008-11-20 07:22:42;bed right, pressure mat ON
2008-11-20 07:22:43;bed right, pressure mat OFF
2008-11-20 07:22:44;bed right, pressure mat ON
2008-11-20 07:22:45;bed right, pressure mat OFF
2008-11-20 07:22:47;bed right, pressure mat ON
2008-11-20 07:22:49;bed right, pressure mat OFF
2008-11-20 07:22:57;bed right, pressure mat ON
2008-11-20 07:22:59;bed right, pressure mat OFF
2008-11-20 07:23:01;bed right, pressure mat ON
2008-11-20 07:23:02;bed right, pressure mat OFF
2008-11-20 07:23:03;bed right, pressure mat ON
2008-11-20 07:23:04;bed right, pressure mat OFF
2008-11-20 07:23:04;bed right, pressure mat ON
2008-11-20 07:23:05;bed right, pressure mat OFF
2008-11-20 07:23:09;bed right, pressure mat ON
2008-11-20 07:23:10;bed right, pressure mat OFF
2008-11-20 07:23:12;bed right, pressure mat ON
2008-11-20 07:23:15;bed right, pressure mat OFF
2008-11-20 07:23:16;bed right, pressure mat ON
2008-11-20 07:23:17;bed right, pressure mat OFF
2008-11-20 07:23:18;bed right, pressure mat ON
2008-11-20 07:23:19;bed right, pressure mat OFF
2008-11-20 07:23:20;bed right, pressure mat ON
2008-11-20 07:23:21;bed right, pressure mat OFF
2008-11-20 07:23:22;bed right, pressure mat ON
2008-11-20 07:23:23;bed right, pressure mat OFF
2008-11-20 07:23:30;bed right, pressure mat ON
2008-11-20 07:23:31;bed right, pressure mat OFF
2008-11-20 07:23:32;bed right, pressure mat ON
2008-11-20 07:23:33;bed right, pressure mat OFF
2008-11-20 07:23:38;bed right, pressure mat ON
2008-11-20 07:23:41;bed right, pressure mat OFF
2008-11-20 07:23:47;bed right, pressure mat ON
2008-11-20 07:23:48;bed right, pressure mat OFF
2008-11-20 07:23:54;bed right, pressure mat ON
2008-11-20 07:23:55;bed right, pressure mat OFF
2008-11-20 07:24:04;bed right, pressure mat ON
2008-11-20 07:24:05;bed right, pressure mat OFF
2008-11-20 07:24:08;bed right, pressure mat ON
2008-11-20 07:24:12;bed right, pressure mat OFF
2008-11-20 07:24:13;bed right, pressure mat ON
2008-11-20 07:24:14;bed right, pressure mat OFF
2008-11-20 07:24:18;bed right, pressure mat ON
2008-11-20 07:24:19;bed right, pressure mat OFF
2008-11-20 07:24:22;bed right, pressure mat ON
2008-11-20 07:24:25;bed right, pressure mat OFF
2008-11-20 07:24:30;bed right, pressure mat ON
2008-11-20 07:24:31;bed right, pressure mat OFF
2008-11-20 07:24:42;bed right, pressure mat ON
2008-11-20 07:24:43;bed right, pressure mat OFF
2008-11-20 07:25:09;bed right, pressure mat ON
2008-11-20 07:25:10;bed right, pressure mat OFF
2008-11-20 07:25:11;bed right, pressure mat ON
2008-11-20 07:25:12;bed right, pressure mat OFF
2008-11-20 07:25:20;bed right, pressure mat ON
2008-11-20 07:25:21;bed right, pressure mat OFF
2008-11-20 07:25:26;bed right, pressure mat ON
2008-11-20 07:25:27;bed right, pressure mat OFF
2008-11-20 07:26:00;bed right, pressure mat ON
2008-11-20 07:26:01;bed right, pressure mat OFF
2008-11-20 07:26:02;bed right, pressure mat ON
2008-11-20 07:26:03;bed right, pressure mat OFF
2008-11-20 07:26:04;bed right, pressure mat ON
2008-11-20 07:26:05;bed right, pressure mat OFF
2008-11-20 07:26:06;bed right, pressure mat ON
2008-11-20 07:26:07;bed right, pressure mat OFF
2008-11-20 07:26:08;bed right, pressure mat ON
2008-11-20 07:26:09;bed right, pressure mat OFF
2008-11-20 07:26:10;bed right, pressure mat ON
2008-11-20 07:26:11;bed right, pressure mat OFF
2008-11-20 07:26:14;bed right, pressure mat ON
2008-11-20 07:26:17;bed right, pressure mat OFF
2008-11-20 07:26:18;bed right, pressure mat ON
2008-11-20 07:26:19;bed right, pressure mat OFF
2008-11-20 07:26:23;bed right, pressure mat ON
2008-11-20 07:26:25;bed right, pressure mat OFF
2008-11-20 07:26:26;bed right, pressure mat ON
2008-11-20 07:26:27;bed right, pressure mat OFF
2008-11-20 07:26:29;bed right, pressure mat ON
2008-11-20 07:26:36;bed right, pressure mat OFF
2008-11-20 07:26:51;bed right, pressure mat ON
2008-11-20 07:26:52;bed right, pressure mat OFF
2008-11-20 07:26:53;bed right, pressure mat ON
2008-11-20 07:26:54;bed right, pressure mat OFF
2008-11-20 07:26:57;bed right, pressure mat ON
2008-11-20 07:27:00;bed right, pressure mat OFF
2008-11-20 07:27:01;bed right, pressure mat ON
2008-11-20 07:27:02;bed right, pressure mat OFF
2008-11-20 07:27:04;bed right, pressure mat ON
2008-11-20 07:27:06;bed right, pressure mat OFF
2008-11-20 07:27:07;bed right, pressure mat ON
2008-11-20 07:27:08;bed right, pressure mat OFF
2008-11-20 07:27:09;bed right, pressure mat ON
2008-11-20 07:27:10;bed right, pressure mat OFF
2008-11-20 07:27:13;bed right, pressure mat ON
2008-11-20 07:27:15;bed right, pressure mat OFF
2008-11-20 07:27:19;bed right, pressure mat ON
2008-11-20 07:27:21;bed right, pressure mat OFF
2008-11-20 07:27:51;bed right, pressure mat ON
2008-11-20 07:27:52;bed right, pressure mat OFF
2008-11-20 07:28:16;bed right, pressure mat ON
2008-11-20 07:28:17;bed right, pressure mat OFF
2008-11-20 07:28:22;bed right, pressure mat ON
2008-11-20 07:28:23;bed right, pressure mat OFF
2008-11-20 07:30:36;bed right, pressure mat ON
2008-11-20 07:30:37;bed right, pressure mat OFF
2008-11-20 07:31:06;bed right, pressure mat ON
2008-11-20 07:31:09;bed right, pressure mat OFF
2008-11-20 07:31:39;bed right, pressure mat ON
2008-11-20 07:31:40;bed right, pressure mat OFF
2008-11-20 07:31:56;bed right, pressure mat ON
2008-11-20 07:31:57;bed right, pressure mat OFF
2008-11-20 07:32:05;bed right, pressure mat ON
2008-11-20 07:32:06;bed right, pressure mat OFF
2008-11-20 07:32:08;bed right, pressure mat ON
2008-11-20 07:32:09;bed right, pressure mat OFF
2008-11-20 07:32:11;bed right, pressure mat ON
2008-11-20 07:32:12;bed right, pressure mat OFF
2008-11-20 07:32:32;bed right, pressure mat ON
2008-11-20 07:32:33;bed right, pressure mat OFF
2008-11-20 07:33:56;bed right, pressure mat ON
2008-11-20 07:33:57;bed right, pressure mat OFF
2008-11-20 07:33:59;bed right, pressure mat ON
2008-11-20 07:34:05;bed right, pressure mat OFF
2008-11-20 07:34:33;bed right, pressure mat ON
2008-11-20 07:34:34;bed right, pressure mat OFF
2008-11-20 07:34:36;bed right, pressure mat ON
2008-11-20 07:34:37;bed right, pressure mat OFF
2008-11-20 07:35:27;bed right, pressure mat ON
2008-11-20 07:35:28;bed right, pressure mat OFF
2008-11-20 07:35:58;bed right, pressure mat ON
2008-11-20 07:35:59;bed right, pressure mat OFF
2008-11-20 07:36:42;bed right, pressure mat ON
2008-11-20 07:36:43;bed right, pressure mat OFF
2008-11-20 07:37:39;bed right, pressure mat ON
2008-11-20 07:37:40;bed right, pressure mat OFF
2008-11-20 07:37:40;bed right, pressure mat ON
2008-11-20 07:37:41;bed right, pressure mat OFF
2008-11-20 07:37:43;bed right, pressure mat ON
2008-11-20 07:37:44;bed right, pressure mat OFF
2008-11-20 07:37:46;bed right, pressure mat ON
2008-11-20 07:37:47;bed right, pressure mat OFF
2008-11-20 07:37:50;bed right, pressure mat ON
2008-11-20 07:37:51;bed right, pressure mat OFF
2008-11-20 07:37:59;bed right, pressure mat ON
2008-11-20 07:38:02;bed right, pressure mat OFF
2008-11-20 07:38:04;bed right, pressure mat ON
2008-11-20 07:38:08;bed right, pressure mat OFF
2008-11-20 07:38:44;bed right, pressure mat ON
2008-11-20 07:38:45;bed right, pressure mat OFF
2008-11-20 07:40:19;bed right, pressure mat ON
2008-11-20 07:40:20;bed right, pressure mat OFF
2008-11-20 07:43:43;bed right, pressure mat ON
2008-11-20 07:43:44;bed right, pressure mat OFF
2008-11-20 07:44:58;bed right, pressure mat ON
2008-11-20 07:44:59;bed right, pressure mat OFF
2008-11-20 07:45:04;bed right, pressure mat ON
2008-11-20 07:45:05;bed right, pressure mat OFF
